Date,Observers,Year,StudyYear,Site,Transect,Plot,Plant_ID,BGDensity,BGCover,ShrubCover,ForbCover,NGCover,PlotSlope,Aspect,Vegetative_culms,Reproductive_culms,Longestleaflength_cm,Total_Live_Culms,Notes,Latitude,Longitude,Elevation_ft,SiteDateTransectID,Prev_year_precip,MAP,MAT,Perc_dev,Deviation_mm,HerbCover,BGCover_log,BGDensity_log,Change_Reproductive_culms,Change_Total_Live_Culms,Change_BGDensity,Change_BGCover,Change_NGCover,Change_ForbCover,Change_HerbCover,Change_ShrubCover
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,756,11.6875,20,40,5,2,22,S,22,64,113.6,86,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,37,29,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,756,4.375,35,20,0,0,22,S,86,51,NA,137,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,-13,51,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,757,11.6875,20,40,5,2,22,S,1,0,30,1,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,-3,-9,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,757,4.375,35,20,0,0,22,S,3,1,NA,4,No seed head available,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,1,3,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,758,11.6875,20,40,5,2,22,S,7,7,65,14,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,-19,-31,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,758,4.375,35,20,0,0,22,S,5,3,NA,8,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,-4,-6,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,759,11.6875,20,40,5,2,22,S,28,24,99,52,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,-65,-58,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,759,4.375,35,20,0,0,22,S,37,35,NA,72,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,11,20,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,760,11.6875,20,40,5,2,22,S,37,79,95,116,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,18,30,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,760,4.375,35,20,0,0,22,S,124,104,NA,228,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,25,112,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,421,761,11.6875,20,40,5,2,22,S,46,10,92,56,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,2.995732273553991,2.4585198946148052,-21,-10,10.3125,5,-5,-10,-15,5
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,421,761,4.375,35,20,0,0,22,S,55,47,NA,102,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,0,3.5553480614894135,1.4759065198095778,37,46,-7.3125,15,-2,-5,-7,-20
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,763,28.0625,45,8,5,2,17.6,S,13,126,92,139,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,84,16,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,763,9.1875,35,10,1,0,17.6,S,169,117,NA,286,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,-9,147,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,764,28.0625,45,8,5,2,17.6,S,5,6,89.2,11,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-4,-40,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,764,9.1875,35,10,1,0,17.6,S,9,5,NA,14,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,-1,3,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,765,28.0625,45,8,5,2,17.6,S,18,48,106.8,66,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,13,-22,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,765,9.1875,35,10,1,0,17.6,S,47,40,NA,87,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,-8,21,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,766,28.0625,45,8,5,2,17.6,S,10,12,79,22,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-39,-64,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,766,9.1875,35,10,1,0,17.6,S,11,5,NA,16,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,-7,-6,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,767,28.0625,45,8,5,2,17.6,S,37,38,94,75,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,18,44,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,767,9.1875,35,10,1,0,17.6,S,74,48,NA,122,Could not find nail and tag but it has to be this one,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,10,47,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,768,28.0625,45,8,5,2,17.6,S,4,14,69.4,18,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,1,-4,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,768,9.1875,35,10,1,0,17.6,S,20,15,NA,35,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,1,17,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,769,28.0625,45,8,5,2,17.6,S,6,14,85,20,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-36,-51,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,769,9.1875,35,10,1,0,17.6,S,22,14,NA,36,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,0,16,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,770,28.0625,45,8,5,2,17.6,S,2,5,67,7,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-24,-51,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,770,9.1875,35,10,1,0,17.6,S,8,5,NA,13,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,0,6,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,771,28.0625,45,8,5,2,17.6,S,14,48,117.4,62,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-1,-7,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,771,9.1875,35,10,1,0,17.6,S,60,42,NA,102,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,-6,40,-18.875,-10,-2,-4,-6,2
2022-11-22T00:00:00Z,"KH, AK, Daniel, Lee",2022,2,LomaVerde,73,420,772,28.0625,45,8,5,2,17.6,S,2,0,35.8,2,NA,32.19173333333333,-110.6965,3407,45,340.5,359.44,19.7,-0.05269307812152236,-18.939999999999998,7,3.8066624897703196,3.334434165502473,-5,-13,24.3125,5,-8,-3,-11,4
2023-12-13T00:00:00Z,LO,2023,3,LomaVerde,73,420,772,9.1875,35,10,1,0,17.6,S,3,2,NA,5,NA,32.19173333333333,-110.6965,3407,48,272.1,359.44,19.7,-0.24298909414644995,-87.339999999999975,1,3.5553480614894135,2.217843864538955,2,3,-18.875,-10,-2,-4,-6,2
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,773,5.9375,65,3,2,2,26.2,W,95,32,129.8,127,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,18,40,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,773,2.375,50,12,0,0,26.2,W,129,118,NA,247,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,86,120,-3.5625,-15,-2,-2,-4,9
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,774,2.375,50,12,0,0,26.2,W,0,0,NA,0,Dead,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,0,0,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,775,5.9375,65,3,2,2,26.2,W,23,14,119,37,Germ bag missing,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,10,5,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,775,2.375,50,12,0,0,26.2,W,59,41,NA,100,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,27,63,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,776,5.9375,65,3,2,2,26.2,W,85,51,121.2,136,Germ bag missing,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,29,67,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,776,2.375,50,12,0,0,26.2,W,152,101,NA,253,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,50,117,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,777,5.9375,65,3,2,2,26.2,W,67,29,118,96,Germ bag missing,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,21,50,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,777,2.375,50,12,0,0,26.2,W,94,67,NA,161,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,38,65,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,778,5.9375,65,3,2,2,26.2,W,37,28,106,65,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,16,38,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,778,2.375,50,12,0,0,26.2,W,87,60,NA,147,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,32,82,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,779,5.9375,65,3,2,2,26.2,W,81,68,123.8,149,Could not locate plant 779 - also this lost in spring 2022 [?],32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,47,72,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,779,2.375,50,12,0,0,26.2,W,205,145,NA,350,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,77,201,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,780,5.9375,65,3,2,2,26.2,W,27,25,115,52,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,8,19,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,780,2.375,50,12,0,0,26.2,W,60,46,NA,106,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,21,54,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,781,5.9375,65,3,2,2,26.2,W,76,64,126.2,140,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,41,3,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,781,2.375,50,12,0,0,26.2,W,111,86,NA,197,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,22,57,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,425,782,5.9375,65,3,2,2,26.2,W,68,43,121.6,111,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,4,4.174387269895637,1.7812881693607596,23,27,1.625,20,-6,1,-5,-1
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,425,782,2.375,50,12,0,0,26.2,W,138,97,NA,235,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.912023005428146,0.8649974374866045,54,124,-3.5625,-15,-2,-2,-4,9
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,783,6.875,50,8,2,0,18.6,W,86,29,117,115,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,24,20,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,783,2.8125,40,15,0,0,18.6,W,105,57,NA,162,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,28,47,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,784,6.875,50,8,2,0,18.6,W,47,58,92.8,105,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,47,37,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,784,2.8125,40,15,0,0,18.6,W,121,90,NA,211,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,32,106,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,785,6.875,50,8,2,0,18.6,W,0,0,0,0,"Missing, presumed dead (found 2 small dead ones in area where 785 should be, no nail or tag)",32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,-28,-91,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,785,2.8125,40,15,0,0,18.6,W,0,0,NA,0,Dead,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,0,0,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,786,6.875,50,8,2,0,18.6,W,68,24,94,92,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,24,46,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,786,2.8125,40,15,0,0,18.6,W,113,70,NA,183,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,46,91,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,787,6.875,50,8,2,0,18.6,W,44,34,111,78,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,31,21,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,787,2.8125,40,15,0,0,18.6,W,114,75,NA,189,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,41,111,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,788,6.875,50,8,2,0,18.6,W,5,16,108.8,21,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,14,14,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,788,2.8125,40,15,0,0,18.6,W,22,18,NA,40,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,2,19,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,789,6.875,50,8,2,0,18.6,W,64,27,107,91,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,20,41,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,789,2.8125,40,15,0,0,18.6,W,114,77,NA,191,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,50,100,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,790,6.875,50,8,2,0,18.6,W,28,38,85.3,66,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,25,23,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,790,2.8125,40,15,0,0,18.6,W,88,58,NA,146,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,20,80,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,791,6.875,50,8,2,0,18.6,W,42,21,109.6,63,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,13,23,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,791,2.8125,40,15,0,0,18.6,W,92,62,NA,154,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,41,91,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,427,792,6.875,50,8,2,0,18.6,W,30,28,102.6,58,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,2,3.912023005428146,1.927891643552635,22,29,1.5625,10,0,1.5,1.5,-2
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,427,792,2.8125,40,15,0,0,18.6,W,61,52,NA,113,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.6888794541139363,1.0340737675305385,24,55,-4.0625,-10,0,-2,-2,7
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,793,5.25,80,10,1,0,20,W,103,44,121.6,147,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,28,30,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,793,2.5,45,35,0,0,20,W,170,139,NA,309,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,95,162,-2.75,-35,0,-1,-1,25
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,794,5.25,80,10,1,0,20,W,74,32,109.4,106,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,22,45,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,794,2.5,45,35,0,0,20,W,112,81,NA,193,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,49,87,-2.75,-35,0,-1,-1,25
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,795,5.25,80,10,1,0,20,W,49,27,107.6,76,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,22,26,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,795,2.5,45,35,0,0,20,W,84,65,NA,149,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,38,73,-2.75,-35,0,-1,-1,25
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,796,5.25,80,10,1,0,20,W,35,31,109.2,66,Germ bag missing,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,26,0,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,796,2.5,45,35,0,0,20,W,74,55,NA,129,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,24,63,-2.75,-35,0,-1,-1,25
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,797,5.25,80,10,1,0,20,W,56,47,120.8,103,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,40,63,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,797,2.5,45,35,0,0,20,W,180,81,NA,261,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,34,158,-2.75,-35,0,-1,-1,25
2022-10-18T00:00:00Z,"KH, AK",2022,2,ApachePeak,79,426,798,5.25,80,10,1,0,20,W,37,15,108.8,52,NA,32.284333333333336,-111.19308333333332,2991,70,266.05,289.14,21.1,-0.07985750847340381,-23.089999999999975,1,4.382026634673881,1.6582280766035324,9,35,1.625,30,-4,0,-4,3
2023-11-10T00:00:00Z,LO,2023,3,ApachePeak,79,426,798,2.5,45,35,0,0,20,W,60,41,NA,101,NA,32.284333333333336,-111.19308333333332,2991,77,237.77,289.14,21.1,-0.17766479905927918,-51.369999999999976,0,3.8066624897703196,0.9162907318741551,26,49,-2.75,-35,0,-1,-1,25
